Specified Values,Specified Attribute Names,Diabetes_binary,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
"1, [30.025,69.975], 0, 1, 0, 1, 0, [2.6799999999999997,5.32], [-11.25,11.25], [1.4499999999999993,18.55], 1, [3.4,6.6], [5.355,8.645]","HighBP, BMI, Stroke, Veggies, HvyAlcoholConsump, AnyHealthcare, NoDocbcCost, GenHlth, MentHlth, PhysHlth, DiffWalk, Education, Income",1,0.6137348111359834,0.9069767441860465,1,283.8198035620896,9837,3895,0.6190476190476191,0.0005934954046201836,39,43
"0, 0, 0, 0, 1, 0, [-0.41999999999999993,2.5], 0, 0","HighBP, HighChol, Smoker, HeartDiseaseorAttack, Veggies, HvyAlcoholConsump, GenHlth, DiffWalk, Sex",0,0.7280774349566219,0.9385026737967914,1,328.9049955878466,9990,3899,0.42857142857142855,0.0006877730200222099,351,374
"0, 0, [-9.9,8.6], 0, 1, [4.45,7.55]","HighChol, HvyAlcoholConsump, PhysHlth, DiffWalk, Sex, Education",0,0.17359814762676115,0.7045454545454546,1,205.71417166939486,9964,3906,0.2857142857142857,0.00043016876912299184,496,704
"1, 0, 0, 1, [-11.25,11.25], [7.699999999999999,17.259999999999998]","HeartDiseaseorAttack, PhysActivity, HvyAlcoholConsump, AnyHealthcare, MentHlth, Age",1,0.2853931494427217,0.7781954887218046,1,190.58897272977921,9901,3915,0.2857142857142857,0.00039854047556501897,207,266
"1, 0, 1, 0, [2.5,5.32], [-11.25,11.25]","CholCheck, Smoker, Veggies, NoDocbcCost, GenHlth, MentHlth",1,0.09670737855336228,0.626746506986028,1,223.43491819421064,9916,3939,0.2857142857142857,0.0004672246105298318,628,1002
"1, [30.025,60.45], 0, 0, [1.3199999999999998,2.68], [-9.0,9.0]","HighBP, BMI, Stroke, HvyAlcoholConsump, GenHlth, PhysHlth",1,0.05292214940134466,0.5555555555555556,1,215.97926020482547,9985,3940,0.2857142857142857,0.00045163408901024424,130,234
"1, 0, 0, [-3.5,5.5], [5.34,12.66], [1.825,4.175]","HighBP, Smoker, HvyAlcoholConsump, MentHlth, Age, Education",1,0.20480915250974122,0.7282321899736148,1,197.44415050534639,9957,3958,0.2857142857142857,0.0008257506666086021,276,379
"1, 1, 0, [-11.25,11.25]","HighBP, HighChol, HvyAlcoholConsump, MentHlth",1,0.20346349914002398,0.7272727272727273,1,174.6396471067429,9985,3972,0.19047619047619047,0.00038225203739237205,1304,1793
"0, [3.375,58.625], 0, 1, [3.3,6.7]","HighBP, BMI, Stroke, PhysActivity, Education",0,0.2557777337094012,0.7613293051359517,1,266.36571542046454,9990,3981,0.23809523809523808,0.0005569971723831088,1512,1986
"0, 1, 1, [-0.3600000000000001,2.3600000000000003], [-11.059070043073696,10.05], 0, 0, [1.88,8.120000000000001], [4.45,7.55]","HighChol, CholCheck, PhysActivity, GenHlth, MentHlth, DiffWalk, Sex, Age, Education",0,0.75843877575369,0.9462025316455697,1,320.5622043013955,9990,3990,0.42857142857142855,0.0006703274146484086,299,316
"0, [14.0,48.0], 0, 0, 1, 0, [-4.35,4.35], [-5.7,5.7], 0","HighBP, BMI, Smoker, Stroke, HeartDiseaseorAttack, NoDocbcCost, MentHlth, PhysHlth, DiffWalk",0,0.06600153808263474,0.5806451612903226,1,181.6537791601832,9800,3992,0.42857142857142855,0.0003798560981664315,18,31
"1, [4.04,5.32], [-6.3,11.25], 1, [7.699999999999999,17.259999999999998], [2.375,7.625]","AnyHealthcare, GenHlth, MentHlth, DiffWalk, Age, Income",1,0.3239393999506487,0.7981651376146789,1,234.1523893724537,9887,3997,0.2857142857142857,0.0004896359074640325,87,109
"0, [3.375,58.625], 0, [3.075,4.925]","HighBP, BMI, Stroke, Education",0,0.12019806160701026,0.6546052631578947,1,165.26878472128092,9989,3998,0.19047619047619047,0.0003455934470682025,398,608
"1, 0, [2.6799999999999997,5.96], [-11.25,6.3], 1, 1","CholCheck, Veggies, GenHlth, MentHlth, DiffWalk, Sex",1,0.4221703802525798,0.8415841584158416,2,237.94643098836912,9942,4014,0.2857142857142857,0.0009951392507850626,85,101
"0, [30.025,69.975], 0, 0, 1, 0, [3.145,6.855]","HighChol, BMI, Stroke, PhysActivity, Fruits, HvyAlcoholConsump, Income",1,0.08002031450066496,0.603448275862069,1,169.4318326953378,9997,4020,0.3333333333333333,0.00035429879394959304,35,58
"0, 0, 0","HighBP, HighChol, Stroke",0,0.29836193851651327,0.7851428571428571,2,249.75187466723887,9990,4021,0.14285714285714285,0.0010445119618149243,1374,1750
"1, 1, 0, [-6.9,6.9]","HighBP, Stroke, HvyAlcoholConsump, MentHlth",1,0.3276800000000001,0.8,1,234.2219813201304,9942,4029,0.19047619047619047,0.0004897814311400633,152,190
"0, 0, 0, 0, 1, 0, [1.88,4.12], [-5.7,8.6], [0.06000000000000005,9.08]","HighBP, HighChol, Smoker, Stroke, PhysActivity, HvyAlcoholConsump, GenHlth, PhysHlth, Age",0,0.4360125555803681,0.8470319634703196,1,320.7532601619255,9971,4062,0.42857142857142855,0.0006707269314327456,371,438
"0, 1, [2.3249999999999993,45.675], 0, [4.04,5.96], [6.1,13.9], [4.025,5.975]","HighChol, CholCheck, BMI, AnyHealthcare, GenHlth, Age, Education",1,0.1,1.0,1,84.0,4082,4082,0.3333333333333333,0.0001756523447708935,0,0
"0, 1, 0, [4.04,5.96], 1","HighChol, CholCheck, AnyHealthcare, GenHlth, Sex",1,0.0,0.0,1,77.5,4082,4082,0.23809523809523808,0.00016206019904457434,0,2
"0, 1, 0, 1, [-9.9,8.6]","HighChol, PhysActivity, HvyAlcoholConsump, AnyHealthcare, PhysHlth",0,0.18384233316787885,0.7126710291493159,1,276.5463828240064,9990,4088,0.23809523809523808,0.0005782859592969746,1198,1681
"1, 1, [30.025,69.975], 1, 0, 1, 1, [7.699999999999999,12.620000000000001]","HighBP, CholCheck, BMI, Veggies, HvyAlcoholConsump, AnyHealthcare, DiffWalk, Age",1,0.427630752325058,0.84375,1,290.1927229892675,9965,4096,0.38095238095238093,0.0006068218122442286,297,352
"0, 0, 1, 0, [0.06000000000000005,9.08]","HighBP, Smoker, PhysActivity, HvyAlcoholConsump, Age",0,0.37050319068429,0.8198952879581152,1,306.9774451369369,9990,4097,0.23809523809523808,0.0006419203336914439,783,955
"[-0.3600000000000001,2.3600000000000003], [-23.70536638791693,9.0]","GenHlth, PhysHlth",0,0.2358699596193902,0.7490909090909091,1,174.0789209863206,9990,4107,0.09523809523809523,0.00041155096384038175,1648,2200
"1, [33.275,64.725], 0, 1, 0, 1, [4.04,5.96], 1","HighChol, BMI, Stroke, Fruits, HvyAlcoholConsump, AnyHealthcare, GenHlth, DiffWalk",1,0.6137348111359834,0.9069767441860465,1,322.23736498769506,9965,4116,0.38095238095238093,0.0006738303420581292,39,43
"0, 0, 0, 0, 0, 0, [1.88,4.12], [-5.7,8.6], [0.06000000000000005,9.08]","HighBP, HighChol, Smoker, Stroke, HeartDiseaseorAttack, HvyAlcoholConsump, GenHlth, PhysHlth, Age",0,0.39791431334096994,0.8316831683168316,1,311.4541718696554,9971,4120,0.42857142857142855,0.0006512816140188312,420,505
"1, 0, 0, 1, 0, 1, 0, [-0.5,8.5], 0","CholCheck, Stroke, HeartDiseaseorAttack, PhysActivity, HvyAlcoholConsump, AnyHealthcare, NoDocbcCost, PhysHlth, DiffWalk",0,0.10653403524445465,0.6389953171562367,1,225.02614427247482,9990,4151,0.42857142857142855,0.0005139560012607171,1501,2349
"0, 0, 0, 0, 0","HighBP, Stroke, HeartDiseaseorAttack, HvyAlcoholConsump, NoDocbcCost",0,0.21662162286881023,0.7364450730787364,1,245.54474904381058,9990,4153,0.23809523809523808,0.0005134584632824516,1562,2121
"1, 1, 0, 0, 1, [2.7199999999999998,5.28], [6.6,23.4], 1, [9.1,16.9]","HighChol, CholCheck, Stroke, HvyAlcoholConsump, AnyHealthcare, GenHlth, PhysHlth, Sex, Age",1,0.708245596707819,0.9333333333333333,1,260.43197275258643,9965,4158,0.42857142857142855,0.0005445891269916815,42,45
"0, [-5.024999999999999,57.025], 0, 0, 1, 0, [-0.3600000000000001,2.3600000000000003], [-4.35,4.35], [-5.7,5.7], 0","HighChol, BMI, Smoker, Stroke, AnyHealthcare, NoDocbcCost, GenHlth, MentHlth, PhysHlth, DiffWalk",0,0.47160879648224996,0.860431654676259,2,263.52880780268777,9990,4171,0.47619047619047616,0.0012448774835726055,598,695
"1, 0, 1, [7.699999999999999,12.620000000000001]","CholCheck, Smoker, AnyHealthcare, Age",1,0.04913006366730013,0.5473554735547356,1,228.60059123195063,9985,4178,0.19047619047619047,0.00047802654602267477,890,1626
"1, [30.025,69.975], 1, 0, [2.5,5.5]","HighBP, BMI, Veggies, HvyAlcoholConsump, GenHlth",1,0.36923349057517685,0.8193325661680092,1,229.0088621763282,9979,4178,0.23809523809523808,0.0004788802811260289,712,869
"[30.025,69.975], 0, 0, 1, 0","BMI, Smoker, HvyAlcoholConsump, DiffWalk, Sex",1,0.29034326037464775,0.7808764940239044,1,243.77816058306405,9921,4188,0.23809523809523808,0.0005097643513136976,196,251
"1, 1, 1, 1, 0, 1, [6.140000000000001,9.86], [4.0,5.8]","HighBP, CholCheck, Smoker, Fruits, HvyAlcoholConsump, AnyHealthcare, Age, Education",1,0.13876560819256417,0.6736842105263158,1,197.26804917686644,9937,4200,0.38095238095238093,0.0004125070879321014,64,95
"0, [12.549999999999999,41.45], 0, 0, 1, [6.055,7.945]","HighBP, BMI, Smoker, Stroke, PhysActivity, Income",0,0.3466282847540125,0.8090452261306532,1,255.16374049893057,9930,4228,0.2857142857142857,0.0005335727299898684,161,199
"0, 1, [-20.828696807332832,6.9], 1, [9.1,14.3], [1.420104053141352,6.24]","HvyAlcoholConsump, AnyHealthcare, MentHlth, DiffWalk, Age, Income",1,0.21860569765275353,0.7377892030848329,1,231.99197605132923,9965,4230,0.2857142857142857,0.0004851182685886779,287,389
"0, 0, 0, 0, 1, 0, [-5.7,8.6]","HighBP, HighChol, Smoker, Stroke, PhysActivity, HvyAlcoholConsump, PhysHlth",0,0.4824205344016619,0.8643410852713178,1,316.98608040041535,9990,4232,0.3333333333333333,0.0006628493843103323,669,774
"1, 1, 1, 0, [4.04,5.96]","CholCheck, Fruits, Veggies, HvyAlcoholConsump, GenHlth",1,0.2778514741848571,0.7740384615384616,1,270.3269526244047,9965,4233,0.23809523809523808,0.0005652805128957967,161,208
"1, 1, 1, 1, 0, 1, [3.075,4.925]","HighBP, CholCheck, Smoker, Veggies, HvyAlcoholConsump, AnyHealthcare, Education",1,0.21441675208427144,0.7349397590361446,1,199.2730782433447,9979,4235,0.3333333333333333,0.0004166998028947288,244,332
"1, 1, 1, 0, 0, [5.12,10.879999999999999]","Smoker, Stroke, HeartDiseaseorAttack, HvyAlcoholConsump, Sex, Age",1,0.3882095537407485,0.8275862068965517,1,176.89241203021885,9863,4249,0.2857142857142857,0.0003698996064915113,24,29
"1, 1, 1, 1, 1, 1, 0","HighBP, HighChol, CholCheck, HeartDiseaseorAttack, Veggies, AnyHealthcare, DiffWalk",1,0.2373046875,0.75,1,205.23933358051445,9985,4249,0.3333333333333333,0.000429175835507535,135,180
"0, 1, 0, [6.985,9.015]","Stroke, PhysActivity, HvyAlcoholConsump, Income",0,0.11626289769717411,0.650261780104712,1,233.35192437114569,9990,4265,0.19047619047619047,0.0005357185428734907,1242,1910
"1, 1, 0, [24.15,35.85], 1","HighBP, CholCheck, HvyAlcoholConsump, PhysHlth, DiffWalk",1,0.35608232433818365,0.8134110787172012,1,209.84951905167458,9986,4269,0.23809523809523808,0.00043881619131513005,279,343
"1, [30.025,69.975], 1, 1, 1, 1, 1, 0, [-11.25,11.25], 1, [0.07499999999999973,3.9250000000000003]","CholCheck, BMI, Stroke, PhysActivity, Fruits, Veggies, AnyHealthcare, NoDocbcCost, MentHlth, DiffWalk, Income",0,3.0517578125e-05,0.125,1,266.7728,7273,4273,0.5238095238095238,0.0005578484266797216,1,8
"1, 1, 0, [-11.25,11.25], [7.699999999999999,16.9]","CholCheck, Veggies, HvyAlcoholConsump, MentHlth, Age",1,0.06086781930627306,0.571317528177225,1,213.7785314228882,9997,4307,0.23809523809523808,0.00048455615646748613,1470,2573
"1, [30.025,69.975], 0, 0, 1, 1","CholCheck, BMI, Smoker, HvyAlcoholConsump, AnyHealthcare, DiffWalk",1,0.35536722802462545,0.8130841121495327,1,252.10827071103398,9935,4309,0.2857142857142857,0.0005271834391253368,261,321
"[-5.024999999999999,50.05], 0, 0, 1, [-0.3600000000000001,2.3600000000000003], [-5.7,5.7], 0","BMI, Smoker, Stroke, AnyHealthcare, GenHlth, PhysHlth, DiffWalk",0,0.32022981361547276,0.7963286713286714,1,250.61422546966264,9990,4312,0.3333333333333333,0.0005886816485045673,911,1144
"[-6.050000000000001,57.025], 0, 0, [-0.3600000000000001,2.3600000000000003], [-4.35,4.35], 0, [4.95,7.05]","BMI, Smoker, Stroke, GenHlth, MentHlth, DiffWalk, Education",0,0.3504270747052985,0.8108108108108109,1,281.97569564193265,9990,4312,0.3333333333333333,0.0005896391917608248,750,925
"1, 1, 1, 0, 0, [3.34,17.259999999999998]","HighChol, CholCheck, Smoker, Veggies, HvyAlcoholConsump, Age",1,0.22806019522659582,0.7440633245382586,1,160.7879616671354,9986,4313,0.2857142857142857,0.0003362236009257723,282,379
"1, 1, 0, 1, [2.6799999999999997,5.32], [-11.25,11.25], [21.45,38.55], 1, [7.699999999999999,17.259999999999998]","HighBP, CholCheck, HvyAlcoholConsump, AnyHealthcare, GenHlth, MentHlth, PhysHlth, DiffWalk, Age",1,0.35008162217429695,0.8106508875739645,1,238.11941267309402,9896,4322,0.42857142857142855,0.0004979313472797259,137,169
"1, 1, [-0.3600000000000001,2.3600000000000003], [-4.35,4.35], 0, [4.45,7.55]","HighChol, AnyHealthcare, GenHlth, MentHlth, DiffWalk, Education",0,0.09464165547563025,0.6240458015267175,1,179.55268191805243,9909,4340,0.2857142857142857,0.0003950940922219485,327,524
"0, 0, 0, 1, [-0.3600000000000001,2.3600000000000003], [-5.7,5.7], 0, [1.88,8.120000000000001], [2.325,5.675]","HighBP, Smoker, HeartDiseaseorAttack, AnyHealthcare, GenHlth, PhysHlth, DiffWalk, Age, Education",0,0.5589501648036669,0.8901734104046243,1,300.0001909284537,9971,4346,0.42857142857142855,0.0006273302020035551,154,173
"1, [30.025,69.975], 0, 0, 0, 1, 0, 0","CholCheck, BMI, Stroke, HeartDiseaseorAttack, PhysActivity, Fruits, HvyAlcoholConsump, NoDocbcCost",1,0.1823861694344157,0.7115384615384616,1,206.86048588720774,9997,4349,0.38095238095238093,0.00043256582603017096,185,260
"0, 1, 0, 0, [4.04,5.96], 1","Stroke, Fruits, Veggies, HvyAlcoholConsump, GenHlth, DiffWalk",1,0.5417169694823225,0.8846153846153846,1,211.18060840484148,9305,4360,0.2857142857142857,0.0004415996313863603,23,26
"0, [7.800000000000001,62.2], 0, 0, 0, 1, 0, 0, 1, [-5.8500000000000005,5.8500000000000005], [4.125,6.55]","HighChol, BMI, Smoker, Stroke, HeartDiseaseorAttack, PhysActivity, Fruits, HvyAlcoholConsump, AnyHealthcare, MentHlth, Education",0,0.24751425220549803,0.7563451776649747,1,305.45156357524985,9934,4365,0.5238095238095238,0.000638729563761051,149,197
"0, 0, 1, 0, 0, [2.6799999999999997,5.96], [-11.25,6.3], 1","Stroke, PhysActivity, Fruits, Veggies, HvyAlcoholConsump, GenHlth, MentHlth, DiffWalk",1,0.2481884326272296,0.7567567567567568,1,208.28619228810535,9305,4372,0.38095238095238093,0.00043554711974770117,28,37
"0, 1, 1, 0, [-0.3600000000000001,2.3600000000000003], [-11.059070043073696,10.05], [-4.2,4.2], 0, 0, [1.88,8.120000000000001], [4.45,7.55]","HighChol, CholCheck, PhysActivity, AnyHealthcare, GenHlth, MentHlth, PhysHlth, DiffWalk, Sex, Age, Education",0,0.46266436603796024,0.8571428571428571,1,300.44,9646,4373,0.5238095238095238,0.0006282498864638957,6,7
"1, 0, 0, 0, [24.15,35.85], [1.7599999999999998,6.24]","HeartDiseaseorAttack, PhysActivity, Veggies, HvyAlcoholConsump, PhysHlth, Income",1,0.43976479295863985,0.8484848484848485,1,208.92169749819257,9986,4376,0.2857142857142857,0.0004368760242746766,28,33
"0, [12.549999999999999,41.45], 0, 0, 1, 1, [6.055,7.945]","HighBP, BMI, Smoker, Stroke, PhysActivity, Veggies, Income",0,0.3182101218628734,0.7953216374269005,1,266.4974867538823,9930,4377,0.3333333333333333,0.0005572727193317804,136,171
"1, [30.025,69.975], 1, 0, [-11.25,11.25], 1","CholCheck, BMI, PhysActivity, HvyAlcoholConsump, MentHlth, DiffWalk",1,0.28773358898725854,0.779467680608365,1,282.6853745162183,9965,4386,0.2857142857142857,0.0005911232007882372,205,263
"1, [30.025,69.975], 0, 1, 0, 1, 0, [-20.828696807332832,11.25], 1, [9.1,17.259999999999998]","HighBP, BMI, PhysActivity, Veggies, HvyAlcoholConsump, AnyHealthcare, NoDocbcCost, MentHlth, DiffWalk, Age",1,0.43577276426703865,0.8469387755102041,1,293.4857135741334,9901,4396,0.47619047619047616,0.0006137077826911354,83,98
"0, [5.795,10.205]","HvyAlcoholConsump, Income",0,0.06114325215870127,0.5718336483931947,1,208.59901647549947,9990,4403,0.09523809523809523,0.00047101755609122543,1815,3174
"[30.025,69.975], 0, 1, [-10.350000000000001,10.350000000000001], 1","BMI, PhysActivity, Fruits, PhysHlth, Sex",1,0.2770383778382806,0.7735849056603774,1,220.05438496002904,9997,4408,0.23809523809523808,0.0004601555797064993,82,106
"1, 0, 1, 0","CholCheck, PhysActivity, HvyAlcoholConsump, AnyHealthcare",1,0.03125,0.5,1,77.5,8449,4408,0.19047619047619047,0.00016206019904457434,1,2
"0, 0, 1, 0, [-0.3600000000000001,2.3600000000000003], [-5.7,5.7], 0, 0","HighChol, Stroke, AnyHealthcare, NoDocbcCost, GenHlth, PhysHlth, DiffWalk, Sex",0,0.5050590529809549,0.8723051409618574,1,278.4012695931369,9990,4418,0.38095238095238093,0.0005821647118003351,526,603
"0, 0, 1, 0, [-0.3600000000000001,2.3600000000000003], 0, 0","HighChol, Stroke, AnyHealthcare, NoDocbcCost, GenHlth, DiffWalk, Sex",0,0.4998973644670693,0.8705148205928237,1,276.636623499478,9990,4429,0.3333333333333333,0.000578474661514121,558,641
"1, 1, 1, [9.1,16.9], [4.3,7.7]","HighBP, PhysActivity, AnyHealthcare, Age, Education",1,0.1145074343339321,0.6482861400894188,1,234.57923939499432,9985,4441,0.23809523809523808,0.0005389265899227697,435,671
"[30.025,69.975], 0, 0","BMI, Stroke, HvyAlcoholConsump",1,0.1301862640793298,0.6651399491094148,1,197.67979490391298,9997,4444,0.14285714285714285,0.00041336808915120996,1307,1965
"1, 0, 1, 1","CholCheck, HvyAlcoholConsump, AnyHealthcare, DiffWalk",1,0.24039616074643302,0.7519440124416796,1,201.51795673278926,9986,4453,0.19047619047619047,0.00042139406682802256,967,1286
"1, 1, [30.025,69.975], 0, [2.6799999999999997,5.32], [21.45,38.55], [4.225,7.775]","HighBP, CholCheck, BMI, HvyAlcoholConsump, GenHlth, PhysHlth, Education",1,0.512908935546875,0.875,2,217.48320641205905,9986,4461,0.3333333333333333,0.0009095579798707235,105,120
"1, [-0.3600000000000001,2.3600000000000003], [-4.35,4.35], 0, [4.45,7.55]","PhysActivity, GenHlth, MentHlth, DiffWalk, Education",0,0.2779866609383221,0.7741137675185491,1,260.2113563821896,9990,4466,0.23809523809523808,0.0006059257186466195,939,1213
"[-6.050000000000001,57.025], 0, 0, 0, [-0.3600000000000001,2.3600000000000003], [4.35,9.824004192690161], [-0.5,8.5], 0, [4.95,9.494540033476515], [5.795,9.645]","BMI, Smoker, HvyAlcoholConsump, NoDocbcCost, GenHlth, MentHlth, PhysHlth, DiffWalk, Education, Income",0,0.5904900000000001,0.9,1,296.77217455216817,9763,4500,0.47619047619047616,0.0006205800990814908,27,30
"0, 0, [-11.25,11.25], 1, [7.699999999999999,17.259999999999998], [2.1799999999999997,5.82]","Stroke, HvyAlcoholConsump, MentHlth, Sex, Age, Income",1,0.1580289331315761,0.6914285714285714,1,187.09594762106954,9961,4508,0.2857142857142857,0.00039123621305682304,242,350
"[30.025,69.975], 0, 0, 0, [2.6799999999999997,5.32], [3.865,8.135]","BMI, PhysActivity, HvyAlcoholConsump, NoDocbcCost, GenHlth, Income",1,0.2805950995537862,0.7755610972568578,1,209.32916248643852,9986,4511,0.2857142857142857,0.00043772807404369383,311,401
"0, 0, 1, 0, 0, [2.6799999999999997,5.26], [-4.050000000000001,4.050000000000001]","Smoker, PhysActivity, Fruits, Veggies, HvyAlcoholConsump, GenHlth, PhysHlth",1,0.1043582467665522,0.6363636363636364,1,196.4309911140744,9765,4514,0.3333333333333333,0.0004107567163673537,28,44
"1, 1, 1, 0, 1, 0, 1, [3.34,17.259999999999998]","HighChol, CholCheck, Smoker, Stroke, HeartDiseaseorAttack, Veggies, AnyHealthcare, Age",1,0.34895097286775467,0.810126582278481,2,176.97823046457214,9878,4520,0.38095238095238093,0.0007401581227263255,64,79
"1, 1, 0, [-7.200000000000001,13.200000000000001], [8.74,17.259999999999998]","CholCheck, Smoker, HvyAlcoholConsump, PhysHlth, Age",1,0.08906297638981311,0.6165090283748925,1,153.30252811531125,9997,4520,0.23809523809523808,0.0003264794930248046,717,1163
"[-0.3600000000000001,2.3600000000000003], [-4.35,4.35], 0, 1","GenHlth, MentHlth, DiffWalk, Sex",0,0.17516655918320068,0.7058139534883721,1,167.4985784618603,9964,4568,0.19047619047619047,0.00039005072958039135,607,860
"1, 0, [1.88,8.120000000000001]","CholCheck, Sex, Age",0,0.09638546856714679,0.6263286999182338,1,229.54192377327496,9990,4572,0.14285714285714285,0.000479994965880922,766,1223
"1, 1, 0, 0, 0, 0, [-11.25,11.25], 1, [7.699999999999999,17.259999999999998]","HighBP, CholCheck, HeartDiseaseorAttack, Fruits, Veggies, HvyAlcoholConsump, MentHlth, DiffWalk, Age",1,0.4196570410303201,0.8405797101449275,4,206.68697195991248,9928,4577,0.42857142857142855,0.0017288119646835496,58,69
"1, 1, 0, 0, [2.8200000000000003,5.18]","HighBP, Smoker, Stroke, HvyAlcoholConsump, GenHlth",1,0.2698837056918838,0.7695473251028807,1,195.83470782584922,9979,4584,0.23809523809523808,0.0004095098287753959,748,972
"0, 1, 0, 0, 0, [-10.350000000000001,10.350000000000001], [-0.6100000000000001,2.6100000000000003]","HighChol, CholCheck, HeartDiseaseorAttack, PhysActivity, AnyHealthcare, PhysHlth, Income",1,0.004115226337448558,0.3333333333333333,1,156.84,5741,4595,0.3333333333333333,0.00032796802087936826,2,6
